# y_maternal, y_maternal_fetal, y_fetal_true, y_maternal_clean, y_maternal_fetal_clean
6.765170153874743020e-02,-5.508400159969240040e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.076579216951373784e-02,3.826334865940370783e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.858819424539448761e-02,-5.490631147100849541e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.521184107042853867e-02,5.275607688063924106e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.055591800700846461e-02,7.492348768811653292e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.958752671833822789e-02,-4.321736246606786708e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.734806107843497369e-02,2.435092534123112912e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.495706543755808637e-02,2.591714640189025226e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.982811138119138145e-02,5.852915330862900473e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.294816932194364667e-02,1.774653140326344983e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.192126544131984378e-02,3.381417390077581797e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.136920963129305240e-02,2.479266498795038021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.804504357969616973e-02,-2.009234563912850463e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.434825877313054526e-02,-1.701919614258270291e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.489555293332900203e-02,3.001179978664839099e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.727156574629401919e-02,-9.426785493527378712e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.958902778616307752e-02,-9.229706011982079239e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.642023515111639201e-02,4.374709478559510312e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.999359869991722549e-02,-2.338939160050702154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.304627394722983530e-02,3.383232546772008131e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.567080411992620437e-02,-2.057525360822693491e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.653881085516295230e-02,-2.747760089448625029e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.195704598426775705e-02,-2.010721616201040229e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.345168138256348962e-03,-2.447322112286142923e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.361403373306271924e-02,-8.820259274374391001e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.870145781813276412e-02,3.021454028741776474e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.618926826371990757e-02,-1.170661898067689999e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.216314233404031386e-02,-5.857535700307824750e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.223287715022893435e-03,1.758809683932210932e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.005645682773893823e-01,1.450115096186588987e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.855008503553903523e-03,-2.725634269941858145e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.327322635324691857e-02,-2.538520414342842688e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.805442598234799634e-02,4.879676114145301002e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.140947615020882322e-02,-6.617589862271432317e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.690739629128488802e-03,6.307318954947026268e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.167580094737448532e-02,3.212471844343899735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.305362985924470573e-02,3.489685690180053396e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.299562714217924173e-02,-5.538152023936774443e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.139232561911732118e-03,-1.253822616568497916e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.908213053326016696e-04,-2.277899073999565399e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.943643467979444407e-03,-2.980606982238417912e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.442467201123123266e-02,-4.742909325455298142e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.809467964793952624e-03,-1.522167979028147405e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.119053958667223445e-02,-1.445701425887320826e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.544921288941837390e-02,-9.614335646536338251e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.041172179546318022e-02,1.100917510973739750e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.523284590304390208e-03,4.522086239528602669e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.636586241841241268e-02,3.197286415959187805e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.667336123657469193e-02,-6.826967672886070926e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.209506489721406230e-02,-6.370224105973263003e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.200099957207285462e-02,2.313513829983964570e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.254066830871160818e-02,-4.716680103605130209e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.229433854562886161e-03,-3.728754512807468113e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.542189846264826719e-02,-1.015821282649712574e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.390196728441453713e-03,3.639553645428200007e-02,3.246994692046833997e-02,0.000000000000000000e+00,3.246994692046833997e-02
-7.026150873833481025e-02,1.586292562086901725e-01,1.228425425379335301e-01,0.000000000000000000e+00,1.228425425379335301e-01
5.862996239479981164e-02,3.429353487473791873e-01,2.511499434787585749e-01,0.000000000000000000e+00,2.511499434787585749e-01
3.371857753434688576e-02,3.914618231798955295e-01,3.877601063757321609e-01,0.000000000000000000e+00,3.877601063757321609e-01
-5.953204832468588642e-02,5.887275786741399397e-01,4.982922465033349235e-01,0.000000000000000000e+00,4.982922465033349235e-01
-9.988827577448500250e-02,5.727878911067443291e-01,5.494639959930345263e-01,0.000000000000000000e+00,5.494639959930345263e-01
3.797345341302302280e-02,4.662644879935424203e-01,5.150067374711921886e-01,0.000000000000000000e+00,5.150067374711921886e-01
-5.612766113706707527e-02,3.788324248567821462e-01,3.807579144296589502e-01,0.000000000000000000e+00,3.807579144296589502e-01
-3.109152378719560322e-02,8.279129916018837521e-02,1.481351312526606456e-01,0.000000000000000000e+00,1.481351312526606456e-01
1.424139476168716570e-02,-1.694223254162031400e-01,-1.645945902807337824e-01,0.000000000000000000e+00,-1.645945902807337824e-01
5.338757086677770047e-02,-4.460750285434610940e-01,-4.283526537333661732e-01,0.000000000000000000e+00,-4.283526537333661732e-01
-5.770852139623673660e-02,-6.033376584538481247e-01,-5.885791285385050253e-01,0.000000000000000000e+00,-5.885791285385050253e-01
3.447066862508889329e-02,-6.176709297684406241e-01,-6.410413286585400217e-01,0.000000000000000000e+00,-6.410413286585400217e-01
4.793982259755964759e-02,-6.089106802916300909e-01,-5.979506958040018416e-01,0.000000000000000000e+00,-5.979506958040018416e-01
-3.407834397879032449e-03,-5.525290378944598402e-01,-4.847001329696652427e-01,0.000000000000000000e+00,-4.847001329696652427e-01
-1.967984954302697681e-02,-3.310793240820416039e-01,-3.348665913050115073e-01,0.000000000000000000e+00,-3.348665913050115073e-01
-8.147415311966869911e-02,-2.066436350508497055e-01,-1.842638138069006837e-01,0.000000000000000000e+00,-1.842638138069006837e-01
-1.285826608808938488e-02,-9.382369341764194848e-02,-6.493989384093673545e-02,0.000000000000000000e+00,-6.493989384093673545e-02
4.696034553255232225e-02,-3.481022105823809200e-03,-2.449293598294705921e-17,0.000000000000000000e+00,-2.449293598294705921e-17
2.570836150815032986e-02,-7.412476707811344045e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.037872747494934522e-01,-9.230128844213397743e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.154554668608933077e-02,-4.917958690865653626e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.262805192323422122e-02,4.593723975482225108e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.923528403832626993e-02,-8.243062261910807931e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.834152651719277938e-02,4.375377813953540418e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.247097160234062807e-02,-4.215126621880550123e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.847636843632554857e-02,3.104274087605471064e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.858268200313925977e-02,-6.565320077407070520e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.558084325252193647e-01,-1.326849437422634309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.902171368956764752e-02,5.785341891457913832e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.385150553393586975e-02,-8.945581696932859705e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.790138764272326211e-03,1.695284982614097408e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.314493868411336475e-02,-8.254408176462679769e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.319097287000815188e-02,2.697573225061128399e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.268935887997100748e-02,3.121520482051078418e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.053042713343196768e-02,-5.281454902106968302e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.493556740178110687e-02,2.883819944340896418e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.512225815317084880e-02,-3.735992899488005392e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.691216818925451656e-02,8.711371383309141070e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.513707887103751641e-02,-1.165199070543631102e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.731525689923079897e-02,-1.674811026583356011e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.531701131478051037e-02,-6.842591434712730347e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.277838954834890905e-02,-1.179550389249178419e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.872689477978785211e-02,8.121426982193580280e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.778490476680866905e-02,5.165940350830733330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.248158856323848022e-02,1.796947502914252384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.914675831529763853e-02,-9.374581568393507147e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.980735118181259524e-02,3.067559818716701983e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.534568701651605083e-02,5.662016530698282812e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.120019953353706355e-02,-2.869108899586492178e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.087180195527538779e-02,-2.552099695894939624e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.624333537818687417e-02,-3.559808359661258831e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.727841570345611699e-02,4.545860122888708416e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.463265708349280214e-02,-2.449243215706859919e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.079669773206598472e-03,7.832193243789484574e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.819065027456113690e-03,2.392949520280877526e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.107196895423160535e-03,1.942385315049955513e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.984353452729717068e-02,-5.682653232488692890e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.378670166612020451e-02,-1.492143942449346977e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.224988791449631298e-02,6.797665948379859324e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.168024965922904390e-02,-3.546364797040891387e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.053435581677159671e-02,7.834495169315659063e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.157465796364596844e-02,-2.015372211245075595e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.622701679387588941e-02,5.486131958244518103e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.830027841755721607e-05,4.940935268245694872e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.014298688887876776e-02,5.355541733007485559e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.179313980204146101e-02,-8.833549305254539963e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.354172139487141380e-02,-8.350154160539401474e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.637747781711293871e-01,-1.214386557354217439e-01,0.000000000000000000e+00,3.869467923798433628e-01,0.000000000000000000e+00
7.440952170911796504e-01,4.799537934817035834e-02,0.000000000000000000e+00,6.802203445276286953e-01,0.000000000000000000e+00
9.455806278008074273e-01,-2.280503384549285167e-02,0.000000000000000000e+00,8.823440057525097080e-01,0.000000000000000000e+00
9.933942145995829920e-01,3.035219929159979277e-02,0.000000000000000000e+00,1.000109048738484496e+00,0.000000000000000000e+00
1.040613164043687311e+00,-6.205469450393705753e-03,0.000000000000000000e+00,1.043410054249864327e+00,0.000000000000000000e+00
1.009443871544862814e+00,-3.079953777274656648e-02,0.000000000000000000e+00,1.024139943148816734e+00,0.000000000000000000e+00
9.537186776045341041e-01,-5.867096387105304178e-02,0.000000000000000000e+00,9.551908727828193335e-01,0.000000000000000000e+00
8.446952226446715617e-01,1.143251930579053215e-02,0.000000000000000000e+00,8.495929198249059233e-01,0.000000000000000000e+00
6.881520689499627252e-01,4.096144173605023586e-02,0.000000000000000000e+00,7.198092301220747613e-01,0.000000000000000000e+00
6.275889742439112462e-01,2.791867705663489407e-02,0.000000000000000000e+00,5.771946175305529003e-01,0.000000000000000000e+00
4.312780149822011966e-01,3.428959831527673696e-01,0.000000000000000000e+00,4.316147542271266402e-01,2.708627546658903262e-01
2.744345866788491239e-01,4.648832989435034979e-01,0.000000000000000000e+00,2.912152738269961350e-01,4.761542411693400756e-01
1.400828985326504628e-01,6.392213027867776898e-01,0.000000000000000000e+00,1.623243296771621491e-01,6.176408040267568067e-01
1.237019291937340032e-01,7.212750573274071542e-01,0.000000000000000000e+00,4.946832689837249442e-02,7.000763341169391474e-01
-1.106997977650775455e-02,8.353787621336037361e-01,0.000000000000000000e+00,-4.452149420853514922e-02,7.303870379749050068e-01
-7.619297622262277692e-02,6.627163757530850630e-01,0.000000000000000000e+00,-1.183344363346511136e-01,7.168979602041716248e-01
-2.027339578156122923e-01,6.668896095417145009e-01,0.000000000000000000e+00,-1.719597070421027551e-01,6.686336109479734668e-01
-9.452131079588736717e-02,5.421381482194609358e-01,0.000000000000000000e+00,-2.064399989410965752e-01,5.947150438774341241e-01
-2.004850461426894437e-01,4.134516486083241182e-01,0.000000000000000000e+00,-2.236170209718548185e-01,5.038664610854522996e-01
-2.237274005089672502e-01,3.738842226493446219e-01,0.000000000000000000e+00,-2.258837635756923423e-01,4.040362322713870191e-01
-3.148750231561504576e-01,3.317674880701989570e-01,0.000000000000000000e+00,-2.159551210893188855e-01,3.021303279589886426e-01
-1.035354299493838753e-01,2.472108180499868468e-01,0.000000000000000000e+00,-1.966653301637306117e-01,2.038506916788972723e-01
-1.990295151650993966e-01,8.645914089005501957e-02,0.000000000000000000e+00,-1.707976791777901793e-01,1.136270307740134961e-01
-1.587927232927610899e-01,-4.724344267816285581e-02,0.000000000000000000e+00,-1.409492264020700270e-01,3.462782882886074332e-02
-2.623417128582326840e-02,-6.587690122362312162e-02,0.000000000000000000e+00,-1.094309211342435195e-01,-3.116504594597460306e-02
5.457196713506574925e-02,-1.277258416940170171e-01,0.000000000000000000e+00,-7.820160323230813948e-02,-8.283410543425577532e-02
-1.189967823338637931e-01,-1.730213410536411422e-01,0.000000000000000000e+00,-4.883288165234439537e-02,-1.203717949294719203e-01
-3.233513435872585606e-02,-1.924591894314935658e-01,0.000000000000000000e+00,-2.250085421105788366e-02,-1.445079992587675888e-01
6.585522571783865298e-02,-5.055868655459842820e-02,0.000000000000000000e+00,-2.307297613061884277e-17,-1.565319146802983674e-01
-4.037965086937524845e-02,-1.983940132030518333e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.581186345029846341e-01
-2.448137686740033819e-02,-1.177972989164713102e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.511685847625232060e-01
-3.121790283914491898e-02,-1.180331046868320077e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.376657311146114171e-01
-7.776084209076258857e-02,9.983350048747022254e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.195583754244531199e-01
8.698858477793515107e-03,-6.748583269679482577e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.866445848144901609e-02
-5.763167640479704285e-02,-6.987876442003169986e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.660164479397045534e-02
3.673833415311489325e-02,-1.237532811295673218e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.474112226261569625e-02
-2.529808048651108199e-02,-4.457694542901007029e-03,0.000000000000000000e+00,0.000000000000000000e+00,-3.418301715664107121e-02
2.069805532233983877e-02,4.081411269933159919e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.575059794774051614e-02
-1.296522223454250611e-01,2.757059992621562275e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.615108329143318994e-17
2.368998643132904335e-03,-1.008717509414387009e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.013565114274257217e-02,6.385457960515542042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.295586059109447546e-02,9.655574249184319113e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.481984161410818471e-02,8.315128527126972036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.685388241657907432e-02,-2.095814549265903604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.534792853652828235e-02,-8.168940539526170497e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.846006904412017424e-02,-5.824162446687902728e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.977249210960642156e-02,4.741871818706334431e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.385473857229344019e-02,1.169007187762509219e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.492012463181985327e-02,-1.502201643721107031e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.361120947118512448e-02,-4.371221266244412068e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.546214302109703231e-02,2.512889750152083601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.605168773442329389e-02,4.028773445977254508e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.068868091765996502e-03,-3.355047379554210174e-02,3.246994692046833997e-02,0.000000000000000000e+00,3.246994692046833997e-02
-4.517440037066008940e-02,1.087568807702353479e-01,1.228425425379335301e-01,0.000000000000000000e+00,1.228425425379335301e-01
2.657063027975052269e-03,1.682900915142964138e-01,2.511499434787585749e-01,0.000000000000000000e+00,2.511499434787585749e-01
-5.376498878806512671e-02,3.408910090287396999e-01,3.877601063757321609e-01,0.000000000000000000e+00,3.877601063757321609e-01
7.343447099472616424e-02,5.000930636130703766e-01,4.982922465033349235e-01,0.000000000000000000e+00,4.982922465033349235e-01
-2.190275721727036676e-02,6.230933413003867383e-01,5.494639959930345263e-01,0.000000000000000000e+00,5.494639959930345263e-01
4.593951390058434447e-02,5.124113499862057441e-01,5.150067374711921886e-01,0.000000000000000000e+00,5.150067374711921886e-01
-3.795662561711526245e-02,4.560474878397817733e-01,3.807579144296589502e-01,0.000000000000000000e+00,3.807579144296589502e-01
1.714769553642867678e-02,1.089742699600632636e-01,1.481351312526606456e-01,0.000000000000000000e+00,1.481351312526606456e-01
3.824064364250989723e-02,-1.931096100292642725e-01,-1.645945902807337824e-01,0.000000000000000000e+00,-1.645945902807337824e-01
5.649548321087208280e-02,-5.154123306360073320e-01,-4.283526537333661732e-01,0.000000000000000000e+00,-4.283526537333661732e-01
1.553593280763701512e-02,-5.257563023529154833e-01,-5.885791285385050253e-01,0.000000000000000000e+00,-5.885791285385050253e-01
-1.808114078757209336e-02,-6.159789610405123073e-01,-6.410413286585400217e-01,0.000000000000000000e+00,-6.410413286585400217e-01
1.658770021159386432e-01,-4.868132538782362628e-01,-5.979506958040018416e-01,0.000000000000000000e+00,-5.979506958040018416e-01
1.462557814773196921e-02,-4.612211189988416615e-01,-4.847001329696652427e-01,0.000000000000000000e+00,-4.847001329696652427e-01
-2.038021560541355189e-03,-3.689555915422671473e-01,-3.348665913050115073e-01,0.000000000000000000e+00,-3.348665913050115073e-01
2.117914826926401567e-02,-1.730256613649652497e-01,-1.842638138069006837e-01,0.000000000000000000e+00,-1.842638138069006837e-01
3.126796800211383703e-02,1.470779314146342109e-02,-6.493989384093673545e-02,0.000000000000000000e+00,-6.493989384093673545e-02
3.545047020515743746e-02,8.226044464692706254e-03,-2.449293598294705921e-17,0.000000000000000000e+00,-2.449293598294705921e-17
5.848151072786678117e-02,-5.773834596857636836e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.858820829960119617e-03,-4.760151924655874230e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.676551007820879610e-03,-3.840154487029515118e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.147558908619718543e-01,-3.495303171666507697e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.947942538959306469e-02,6.727843369104118641e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.422442436665595195e-02,-3.296202531432582822e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.168119155265932546e-02,1.415097479136205594e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.131512728322803640e-02,7.652722081838980728e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.565850673720457276e-02,-2.938505141455297065e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.217415130286789549e-02,7.561152990020443554e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.812642473381564201e-02,9.428039364330214472e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.304697940361823627e-02,-3.814830536800878358e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.487694719837928448e-02,1.378772383447929295e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.340182491242588925e-02,-1.937340398177686204e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.524975898731696422e-02,-3.070172563589781967e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.827894718360454154e-02,6.492797422876087077e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.986686573133914030e-02,-1.404187611415017300e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.154696415323261560e-02,-2.493696624852238808e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.837225941851937355e-03,7.853154133573353457e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.755677686282173078e-02,6.635545035045332940e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.565289716240211695e-02,-1.077958706249535770e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.858067085411697100e-02,1.591157786034200564e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.330751965024619177e-02,6.727143912823406804e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.258125817127456580e-02,-2.197589904242022718e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.481731522378557875e-02,7.886351132392455110e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.251722395970537249e-02,7.824490857964927493e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.767300912320884626e-02,6.000067563601529930e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.638672160069621186e-02,1.642432118532741181e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.794715332511211819e-02,-7.758442678985094654e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.667227564468930806e-02,-6.442788012381662176e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.930192023938688203e-02,1.954962211759785073e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.876833568752572678e-02,-2.973391208364535923e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.746437235490396374e-03,1.453398555362617195e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.792013837253409445e-02,-3.984728551891426190e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
